subj_nr	sent_nr	word_pos	item	RTfirstpass	prevfix	reject_data	word	log_freq	nr_char	reject_word
21	52	4	5204	0	false	true	to	-14.774	2	false
21	52	5	5205	0	false	true	leave	-10.0143	5	false
21	52	6	5206	0	false	true	her	-11.5145	3	false
21	52	7	5207	140	false	false	home.		5	true
21	53	1	5301	0	true	true	She	-11.8451	3	true
21	53	2	5302	0	false	true	hid	-6.0591	3	false
21	53	3	5303	236	false	false	the	-15.2505	3	false
21	53	4	5304	132	true	false	boxes	-7.769	5	false
21	53	5	5305	124	true	false	and	-14.4566	3	false
21	53	6	5306	184	true	false	matches	-7.6912	7	false
21	53	7	5307	500	true	false	well.		5	true
21	54	1	5401	0	true	true	The	-15.2505	3	true
21	54	2	5402	348	false	false	bored	-7.5055	5	false
21	54	3	5403	300	true	false	looking	-10.7198	7	false
21	54	4	5404	192	true	false	soldier	-7.1593	7	false
21	54	5	5405	148	true	false	continued	-8.7279	9	false
21	54	6	5406	128	true	false	looking	-10.7198	7	false
21	54	7	5407	324	true	false	bored.		6	true
21	55	1	5501	0	true	true	The	-15.2505	3	true
21	55	2	5502	328	false	false	dead	-9.002	4	false
21	55	3	5503	0	true	true	must	-10.9873	4	false
21	55	4	5504	116	false	false	not	-13.1591	3	false
21	55	5	5505	152	true	false	kill	-8.4431	4	false
21	55	6	5506	232	true	false	the	-15.2505	3	false
21	55	7	5507	84	true	false	living.		7	true
21	56	1	5601	0	true	true	The	-15.2505	3	true
21	56	2	5602	0	false	true	prison	-8.1915	6	false
21	56	3	5603	72	false	false	guard	-7.5181	5	false
21	56	4	5604	152	true	false	walked	-8.2802	6	false
21	56	5	5605	240	true	false	along	-9.7545	5	false
21	56	6	5606	0	true	true	the	-15.2505	3	false
21	56	7	5607	192	false	false	row.		4	true
21	57	1	5701	0	true	true	The	-15.2505	3	true
21	57	2	5702	360	false	false	van	-8.0784	3	false
21	57	3	5703	0	true	true	is	-14.0556	2	false
21	57	4	5704	144	false	false	your	-12.7412	4	false
21	57	5	5705	608	true	false	lead,		5	true
21	57	6	5706	288	true	false	follow	-9.5445	6	false
21	57	7	5707	0	true	true	that.		5	true
21	58	1	5801	200	false	false	You're		6	true
21	58	2	5802	252	true	false	getting	-10.563	7	false
21	58	3	5803	0	true	true	up	-12.1638	2	false
21	58	4	5804	168	false	false	early	-9.9835	5	false
21	58	5	5805	0	true	true	in	-14.0752	2	false
21	58	6	5806	0	false	true	the	-15.2505	3	false
21	58	7	5807	168	false	false	morning.		8	true
21	59	1	5901	224	true	false	After	-11.2704	5	true
21	59	2	5902	152	true	false	lunch	-8.5118	5	false
21	59	3	5903	0	true	true	he	-12.7513	2	false
21	59	4	5904	0	false	true	was	-13.1952	3	false
21	59	5	5905	248	false	false	told	-10.3117	4	false
21	59	6	5906	0	true	true	he	-12.7513	2	false
21	59	7	5907	144	false	false	had	-12.2547	3	false
21	59	8	5908	180	true	false	visitors.		9	true
21	60	1	6001	336	true	false	Albert	-6.4265	6	true
21	60	2	6002	136	true	false	spoke	-8.5558	5	false
21	60	3	6003	156	true	false	before	-11.2084	6	false
21	60	4	6004	328	true	false	Barbara	-6.1356	7	false
21	60	5	6005	0	true	true	had	-12.2547	3	false
21	60	6	6006	164	false	false	a	-14.4505	1	false
21	60	7	6007	288	true	false	chance	-9.7296	6	false
21	60	8	6008	0	true	true	to.		3	true
21	61	1	6101	20	false	true	Come	-11.0748	4	true
21	61	2	6102	376	true	false	within	-10.5137	6	false
21	61	3	6103	0	true	true	the	-15.2505	3	false
21	61	4	6104	144	false	false	walls	-7.7115	5	false
21	61	5	6105	148	true	false	to	-14.774	2	false
21	61	6	6106	156	true	false	escape	-7.7765	6	false
21	61	7	6107	0	true	true	the	-15.2505	3	false
21	61	8	6108	516	false	false	enemy.		6	true
21	62	1	6201	292	true	false	Follow	-9.5445	6	true
21	62	2	6202	0	true	true	me	-12.179	2	false
21	62	3	6203	236	false	false	closely	-8.4172	7	false
21	62	4	6204	0	true	true	and	-14.4566	3	false
21	62	5	6205	132	false	false	watch	-9.4411	5	false
21	62	6	6206	0	true	true	for	-13.7057	3	false
21	62	7	6207	124	false	false	their	-12.3288	5	false
21	62	8	6208	196	true	false	leader.		7	true
21	63	1	6301	0	true	true	He	-12.7513	2	true
21	63	2	6302	344	false	false	called	-9.7281	6	false
21	63	3	6303	0	true	true	out	-12.2331	3	false
21	63	4	6304	172	false	false	but	-12.7025	3	false
21	63	5	6305	40	true	true	she	-11.8451	3	false
21	63	6	6306	148	true	false	did	-11.836	3	false
21	63	7	6307	0	true	true	not	-13.1591	3	false
21	63	8	6308	704	false	false	move.		5	true
21	64	1	6401	0	true	true	He	-12.7513	2	true
21	64	2	6402	244	false	false	sat	-8.3236	3	false
21	64	3	6403	284	true	false	down	-11.0167	4	false
21	64	4	6404	0	true	true	and	-14.4566	3	false
21	64	5	6405	148	false	false	began	-8.8718	5	false
21	64	6	6406	0	true	true	to	-14.774	2	false
21	64	7	6407	0	false	true	eat	-9.2233	3	false
21	64	8	6408	120	false	false	breakfast.		10	true
21	65	1	6501	0	true	true	He	-12.7513	2	true
21	65	2	6502	396	false	false	slammed	-5.5491	7	false
21	65	3	6503	0	true	true	the	-15.2505	3	false
21	65	4	6504	188	false	false	knife	-7.1389	5	false
21	65	5	6505	0	true	true	down	-11.0167	4	false
21	65	6	6506	160	false	false	on	-13.3552	2	false
21	65	7	6507	0	true	true	the	-15.2505	3	false
21	65	8	6508	168	false	false	lamb.		5	true
21	66	1	6601	0	true	true	He	-12.7513	2	true
21	66	2	6602	352	false	false	staggered	-5.1591	9	false
21	66	3	6603	0	true	true	into	-11.4471	4	false
21	66	4	6604	148	false	false	the	-15.2505	3	false
21	66	5	6605	104	true	false	chair	-8.68	5	false
21	66	6	6606	136	true	false	at	-12.8145	2	false
21	66	7	6607	0	true	true	his	-11.844	3	false
21	66	8	6608	160	false	false	desk.		5	true
21	67	1	6701	0	true	true	I	-14.2268	1	true
21	67	2	6702	0	false	true	do	-13.0061	2	false
21	67	3	6703	340	false	false	not	-13.1591	3	false
21	67	4	6704	136	true	false	spare	-8.014	5	false
21	67	5	6705	0	true	true	the	-15.2505	3	false
21	67	6	6706	228	false	false	birds	-8.0077	5	false
21	67	7	6707	0	true	true	a	-14.4505	1	false
21	67	8	6708	308	false	false	killing.		8	true
21	68	1	6801	0	true	true	I	-14.2268	1	true
21	68	2	6802	224	false	false	think	-11.9238	5	false
21	68	3	6803	100	true	false	our	-12.0983	3	false
21	68	4	6804	148	true	false	friend's		8	true
21	68	5	6805	136	true	false	demands	-7.8332	7	false
21	68	6	6806	132	true	false	are	-13.3822	3	false
21	68	7	6807	0	true	true	well	-11.8607	4	false
21	68	8	6808	668	false	false	justified.		10	true
21	69	1	6901	0	true	true	Let	-10.8176	3	true
21	69	2	6902	176	false	false	us	-11.694	2	false
21	69	3	6903	276	true	false	leave	-10.0143	5	false
21	69	4	6904	0	true	true	these	-11.7864	5	false
21	69	5	6905	232	false	false	poor	-9.4594	4	false
21	69	6	6906	276	true	false	people	-12.2976	6	false
21	69	7	6907	0	true	true	in	-14.0752	2	false
21	69	8	6908	296	false	false	peace.		6	true
21	70	1	7001	0	true	true	Walter	-5.8260000000000005	6	true
21	70	2	7002	84	false	false	closed	-8.772	6	false
21	70	3	7003	144	true	false	the	-15.2505	3	false
21	70	4	7004	252	true	false	door	-9.4564	4	false
21	70	5	7005	0	true	true	and	-14.4566	3	false
21	70	6	7006	132	false	false	took	-10.1113	4	false
21	70	7	7007	192	true	false	a	-14.4505	1	false
21	70	8	7008	156	true	false	breath.		7	true
21	71	1	7101	320	true	false	William	-7.4407	7	true
21	71	2	7102	0	true	true	sat	-8.3236	3	false
21	71	3	7103	140	false	false	down	-11.0167	4	false
21	71	4	7104	0	true	true	and	-14.4566	3	false
21	71	5	7105	124	false	false	tucked	-5.8636	6	false
21	71	6	7106	168	true	false	into	-11.4471	4	false
21	71	7	7107	0	true	true	his	-11.844	3	false
21	71	8	7108	196	false	false	breakfast.		10	true
21	72	1	7201	184	true	false	Alec	-4.8828	4	true
21	72	2	7202	0	true	true	stood	-8.0627	5	false
21	72	3	7203	224	false	false	against	-10.0753	7	false
21	72	4	7204	0	true	true	the	-15.2505	3	false
21	72	5	7205	172	false	false	wall	-8.8472	4	false
21	72	6	7206	0	true	true	to	-14.774	2	false
21	72	7	7207	192	false	false	steady	-7.3778	6	false
21	72	8	7208	148	true	false	himself.		8	true
21	73	1	7301	360	true	false	No-one		6	true
21	73	2	7302	0	true	true	else	-10.3631	4	false
21	73	3	7303	148	false	false	had	-12.2547	3	false
21	73	4	7304	204	true	false	dared	-5.4161	5	false
21	73	5	7305	348	true	false	step	-9.4013	4	false
21	73	6	7306	240	true	false	within	-10.5137	6	false
21	73	7	7307	0	true	true	the	-15.2505	3	false
21	73	8	7308	260	false	false	ring.		5	true
21	74	1	7401	0	true	true	None	-9.1445	4	true
21	74	2	7402	0	false	true	of	-14.3992	2	false
21	74	3	7403	0	false	true	the	-15.2505	3	false
21	74	4	7404	0	false	true	city	-10.0915	4	false
21	74	5	7405	0	false	true	people	-12.2976	6	false
21	74	6	7406	228	false	false	dress	-7.9544	5	false
21	74	7	7407	128	true	false	like	-12.0194	4	false
21	74	8	7408	0	true	true	that.		5	true
21	75	1	7501	0	false	true	She	-11.8451	3	true
21	75	2	7502	216	false	false	saw	-9.6832	3	false
21	75	3	7503	120	true	false	the	-15.2505	3	false
21	75	4	7504	236	true	false	throwing	-7.3212	8	false
21	75	5	7505	140	true	false	knife	-7.1389	5	false
21	75	6	7506	0	true	true	in	-14.0752	2	false
21	75	7	7507	0	false	true	his	-11.844	3	false
21	75	8	7508	148	false	false	hand.		5	true
21	76	1	7601	0	true	true	She	-11.8451	3	true
21	76	2	7602	312	false	false	was	-13.1952	3	false
21	76	3	7603	92	true	false	smiling	-6.9791	7	false
21	76	4	7604	0	true	true	in	-14.0752	2	false
21	76	5	7605	128	false	false	the	-15.2505	3	false
21	76	6	7606	152	true	false	dark,		5	true
21	76	7	7607	212	true	false	teeth	-7.5299	5	false
21	76	8	7608	276	true	false	flashing.		9	true
21	77	1	7701	0	true	true	Shut	-8.1077	4	true
21	77	2	7702	360	false	false	your	-12.7412	4	false
21	77	3	7703	140	true	false	smart	-8.5581	5	false
21	77	4	7704	268	true	false	foul	-6.3261	4	false
21	77	5	7705	124	true	false	mouth	-7.9885	5	false
21	77	6	7706	148	true	false	and	-14.4566	3	false
21	77	7	7707	0	true	true	sit	-8.9596	3	false
21	77	8	7708	576	false	false	down.		5	true
21	78	1	7801	0	true	true	Tell	-10.4293	4	true
21	78	2	7802	432	false	false	me	-12.179	2	false
21	78	3	7803	0	true	true	what	-12.7303	4	false
21	78	4	7804	124	false	false	really	-11.6405	6	false
21	78	5	7805	288	true	false	happened	-9.7348	8	false
21	78	6	7806	0	true	true	to	-14.774	2	false
21	78	7	7807	0	false	true	the	-15.2505	3	false
21	78	8	7808	196	false	false	truck.		6	true
21	79	1	7901	0	true	true	The	-15.2505	3	true
21	79	2	7902	0	false	true	door	-9.4564	4	false
21	79	3	7903	0	false	true	was	-13.1952	3	false
21	79	4	7904	0	false	true	opened	-8.5564	6	false
21	79	5	7905	0	false	true	and	-14.4566	3	false
21	79	6	7906	228	false	false	Alexander	-6.5396	9	false
21	79	7	7907	456	true	false	walked	-8.2802	6	false
21	79	8	7908	0	true	true	out.		4	true
21	80	1	8001	0	false	true	There	-12.7422	5	true
21	80	2	8002	0	false	true	were	-12.1124	4	false
21	80	3	8003	0	false	true	choked	-5.0239	6	false
21	80	4	8004	252	false	false	screams	-5.5294	7	false
21	80	5	8005	0	true	true	and	-14.4566	3	false
21	80	6	8006	144	false	false	shouts	-5.6384	6	false
21	80	7	8007	248	true	false	of	-14.3992	2	false
21	80	8	8008	168	true	false	dismay.		7	true
21	81	1	8101	24	true	true	There	-12.7422	5	true
21	81	2	8102	220	true	false	will	-12.9165	4	false
21	81	3	8103	0	true	true	be	-13.4218	2	false
21	81	4	8104	0	false	true	men	-9.6679	3	false
21	81	5	8105	144	false	false	to	-14.774	2	false
21	81	6	8106	244	true	false	kill	-8.4431	4	false
21	81	7	8107	116	true	false	either	-10.1458	6	false
21	81	8	8108	0	true	true	way.		4	true
21	82	1	8201	0	false	true	They	-13.0694	4	true
21	82	2	8202	0	false	true	were	-12.1124	4	false
21	82	3	8203	0	false	true	definitely	-9.3954	10	false
21	82	4	8204	276	false	false	holding	-8.4191	7	false
21	82	5	8205	0	true	true	hands	-9.1519	5	false
21	82	6	8206	252	false	false	underneath	-7.004	10	false
21	82	7	8207	184	true	false	the	-15.2505	3	false
21	82	8	8208	0	true	true	table.		6	true
21	83	1	8301	0	false	true	Claudia	-4.4998	7	true
21	83	2	8302	0	false	true	still	-11.2927	5	false
21	83	3	8303	0	false	true	teaches	-6.8967	7	false
21	83	4	8304	224	false	false	and	-14.4566	3	false
21	83	5	8305	256	true	false	still	-11.2927	5	false
21	83	6	8306	268	true	false	claims	-8.6163	6	false
21	83	7	8307	0	true	true	to	-14.774	2	false
21	83	8	8308	220	false	false	hate	-8.8094	4	false
21	83	9	8309	164	true	false	it.		3	true
21	84	1	8401	144	true	false	Burn	-7.4911	4	true
21	84	2	8402	0	true	true	him	-11.3897	3	false
21	84	3	8403	360	false	false	now,		4	true
21	84	4	8404	204	true	false	don't		5	true
21	84	5	8405	172	true	false	wait	-9.6824	4	false
21	84	6	8406	0	true	true	for	-13.7057	3	false
21	84	7	8407	0	false	true	him	-11.3897	3	false
21	84	8	8408	180	false	false	to	-14.774	2	false
21	84	9	8409	128	true	false	escape.		7	true
21	85	1	8501	152	true	false	Don't		5	true
21	85	2	8502	0	true	true	die	-8.691	3	false
21	85	3	8503	292	false	false	of	-14.3992	2	false
21	85	4	8504	148	true	false	cold	-8.9615	4	false
21	85	5	8505	192	true	false	before	-11.2084	6	false
21	85	6	8506	0	true	true	you	-13.8667	3	false
21	85	7	8507	0	false	true	die	-8.691	3	false
21	85	8	8508	0	false	true	in	-14.0752	2	false
21	85	9	8509	176	false	false	battle.		7	true
21	86	1	8601	256	true	false	Good	-12.0964	4	true
21	86	2	8602	0	true	true	God,		4	true
21	86	3	8603	160	false	false	if	-12.2502	2	false
21	86	4	8604	184	true	false	you	-13.8667	3	false
21	86	5	8605	132	true	false	are	-13.3822	3	false
21	86	6	8606	168	true	false	watching,		9	true
21	86	7	8607	0	true	true	give	-10.916	4	false
21	86	8	8608	212	false	false	me	-12.179	2	false
21	86	9	8609	272	true	false	strength.		9	true
21	87	1	8701	0	true	true	He	-12.7513	2	true
21	87	2	8702	0	false	true	heaved	-2.9444	6	false
21	87	3	8703	0	false	true	his	-11.844	3	false
21	87	4	8704	0	false	true	shoulders	-6.9058	9	false
21	87	5	8705	408	false	false	and	-14.4566	3	false
21	87	6	8706	192	true	false	swung	-5.273	5	false
21	87	7	8707	0	true	true	the	-15.2505	3	false
21	87	8	8708	124	false	false	axe	-5.7398	3	false
21	87	9	8709	188	true	false	again.		6	true
21	88	1	8801	0	true	true	He	-12.7513	2	true
21	88	2	8802	0	false	true	is	-14.0556	2	false
21	88	3	8803	324	false	false	after	-11.2704	5	false
21	88	4	8804	136	true	false	glory	-7.3119	5	false
21	88	5	8805	0	true	true	and	-14.4566	3	false
21	88	6	8806	280	false	false	heads	-7.9575	5	false
21	88	7	8807	0	true	true	for	-13.7057	3	false
21	88	8	8808	0	false	true	his	-11.844	3	false
21	88	9	8809	176	false	false	hall.		5	true
21	89	1	8901	0	true	true	He	-12.7513	2	true
21	89	2	8902	0	false	true	just	-12.2691	4	false
21	89	3	8903	0	false	true	wished	-7.3165	6	false
21	89	4	8904	0	false	true	he	-12.7513	2	false
21	89	5	8905	224	false	false	could	-11.841	5	false
21	89	6	8906	164	true	false	talk	-9.9386	4	false
21	89	7	8907	128	true	false	to	-14.774	2	false
21	89	8	8908	0	true	true	his	-11.844	3	false
21	89	9	8909	144	false	false	dad.		4	true
21	90	1	9001	0	true	true	He	-12.7513	2	true
21	90	2	9002	0	false	true	lay	-7.9579	3	false
21	90	3	9003	0	false	true	his	-11.844	3	false
21	90	4	9004	0	false	true	sword	-6.6834	5	false
21	90	5	9005	0	false	true	aside	-8.0362	5	false
21	90	6	9006	220	false	false	and	-14.4566	3	false
21	90	7	9007	180	true	false	extended	-8.1923	8	false
21	90	8	9008	0	true	true	his	-11.844	3	false
21	90	9	9009	236	false	false	hands.		6	true
21	91	1	9101	0	true	true	He	-12.7513	2	true
21	91	2	9102	328	false	false	sighed	-6.2364	6	false
21	91	3	9103	0	true	true	and	-14.4566	3	false
21	91	4	9104	264	false	false	walked	-8.2802	6	false
21	91	5	9105	0	true	true	back	-11.4651	4	false
21	91	6	9106	136	false	false	to	-14.774	2	false
21	91	7	9107	0	true	true	the	-15.2505	3	false
21	91	8	9108	132	false	false	wood	-8.0074	4	false
21	91	9	9109	816	true	false	shop.		5	true
21	92	1	9201	0	true	true	He	-12.7513	2	true
21	92	2	9202	196	false	false	smiled	-7.0975	6	false
21	92	3	9203	144	true	false	when	-11.8986	4	false
21	92	4	9204	160	true	false	she	-11.8451	3	false
21	92	5	9205	152	true	false	let	-10.8176	3	false
21	92	6	9206	0	true	true	out	-12.2331	3	false
21	92	7	9207	148	false	false	a	-14.4505	1	false
21	92	8	9208	208	true	false	big	-10.5042	3	false
21	92	9	9209	576	true	false	yawn.		5	true
21	93	1	9301	0	true	true	He	-12.7513	2	true
21	93	2	9302	0	false	true	was	-13.1952	3	false
21	93	3	9303	436	false	false	leaning	-6.18	7	false
21	93	4	9304	128	true	false	against	-10.0753	7	false
21	93	5	9305	0	true	true	his	-11.844	3	false
21	93	6	9306	124	false	false	truck	-7.1701	5	false
21	93	7	9307	156	true	false	smoking	-7.9828	7	false
21	93	8	9308	260	true	false	a	-14.4505	1	false
21	93	9	9309	152	true	false	joint.		6	true
21	94	1	9401	0	true	true	I	-14.2268	1	true
21	94	2	9402	232	false	false	was	-13.1952	3	false
21	94	3	9403	112	true	false	thinking	-9.8952	8	false
21	94	4	9404	0	true	true	of	-14.3992	2	false
21	94	5	9405	248	false	false	getting	-10.563	7	false
21	94	6	9406	0	true	true	the	-15.2505	3	false
21	94	7	9407	148	false	false	band	-8.6988	4	false
21	94	8	9408	184	true	false	together	-10.2671	8	false
21	94	9	9409	164	true	false	again.		6	true
21	95	1	9501	0	true	true	It	-14.0514	2	true
21	95	2	9502	0	false	true	is	-14.0556	2	false
21	95	3	9503	0	false	true	a	-14.4505	1	false
21	95	4	9504	252	false	false	narrow	-7.5914	6	false
21	95	5	9505	164	true	false	ship,		5	true
21	95	6	9506	0	true	true	much	-11.6691	4	false
21	95	7	9507	152	false	false	like	-12.0194	4	false
21	95	8	9508	188	true	false	our	-12.0983	3	false
21	95	9	9509	0	true	true	own.		4	true
21	96	1	9601	0	false	true	Arthur	-6.8068	6	true
21	96	2	9602	448	false	false	placed	-8.6158	6	false
21	96	3	9603	152	true	false	the	-15.2505	3	false
21	96	4	9604	0	true	true	bars	-7.8204	4	false
21	96	5	9605	316	false	false	of	-14.3992	2	false
21	96	6	9606	144	true	false	chocolate	-7.3865	9	false
21	96	7	9607	0	true	true	on	-13.3552	2	false
21	96	8	9608	0	false	true	the	-15.2505	3	false
21	96	9	9609	344	false	false	counter.		8	true
21	97	1	9701	0	true	true	John	-9.1551	4	true
21	97	2	9702	0	false	true	gave	-9.4624	4	false
21	97	3	9703	220	false	false	Bernard	-5.6276	7	false
21	97	4	9704	0	true	true	a	-14.4505	1	false
21	97	5	9705	412	false	false	hard	-10.494000000000002	4	false
21	97	6	9706	140	true	false	slap	-6.0064	4	false
21	97	7	9707	0	true	true	on	-13.3552	2	false
21	97	8	9708	0	false	true	the	-15.2505	3	false
21	97	9	9709	224	false	false	head.		5	true
21	98	1	9801	204	true	false	Let's		5	true
21	98	2	9802	124	true	false	get	-12.1457	3	false
21	98	3	9803	128	true	false	out	-12.2331	3	false
21	98	4	9804	0	true	true	and	-14.4566	3	false
21	98	5	9805	160	false	false	I'll		4	true
21	98	6	9806	140	true	false	buy	-10.1163	3	false
21	98	7	9807	0	true	true	you	-13.8667	3	false
21	98	8	9808	180	false	false	a	-14.4505	1	false
21	98	9	9809	168	true	false	drink.		6	true
21	99	1	9901	288	true	false	Let's		5	true
21	99	2	9902	0	true	true	have	-13.3949	4	false
21	99	3	9903	156	false	false	the	-15.2505	3	false
21	99	4	9904	132	true	false	gates	-7.2269	5	false
21	99	5	9905	244	true	false	closed	-8.772	6	false
21	99	6	9906	0	true	true	and	-14.4566	3	false
21	99	7	9907	0	false	true	go	-11.5536	2	false
21	99	8	9908	272	false	false	home	-11.1643	4	false
21	99	9	9909	108	true	false	early.		6	true
21	100	1	10001	0	true	true	Andrew	-7.4911	6	true
21	100	2	10002	0	false	true	closed	-8.772	6	false
21	100	3	10003	0	false	true	the	-15.2505	3	false
21	100	4	10004	0	false	true	office	-9.8679	6	false
21	100	5	10005	92	false	false	door	-9.4564	4	false
21	100	6	10006	0	true	true	on	-13.3552	2	false
21	100	7	10007	0	false	true	the	-15.2505	3	false
21	100	8	10008	156	false	false	way	-11.605	3	false
21	100	9	10009	156	true	false	out.		4	true
21	101	1	10101	0	true	true	Charles	-7.2738	7	true
21	101	2	10102	236	false	false	felt	-9.6992	4	false
21	101	3	10103	192	true	false	sick	-8.4448	4	false
21	101	4	10104	0	true	true	to	-14.774	2	false
21	101	5	10105	164	false	false	the	-15.2505	3	false
21	101	6	10106	280	true	false	pit	-6.8628	3	false
21	101	7	10107	0	true	true	of	-14.3992	2	false
21	101	8	10108	0	false	true	his	-11.844	3	false
21	101	9	10109	280	false	false	stomach.		8	true
21	102	1	10201	356	true	false	Christopher	-6.2383	11	true
21	102	2	10202	136	true	false	groaned	-4.7622	7	false
21	102	3	10203	124	true	false	and	-14.4566	3	false
21	102	4	10204	156	true	false	lay	-7.9579	3	false
21	102	5	10205	0	true	true	his	-11.844	3	false
21	102	6	10206	144	false	false	hands	-9.1519	5	false
21	102	7	10207	148	true	false	across	-9.9495	6	false
21	102	8	10208	136	true	false	his	-11.844	3	false
21	102	9	10209	184	true	false	stomach.		8	true
21	103	1	10301	20	true	true	Dave	-7.8014	4	true
21	103	2	10302	0	true	true	kicked	-6.8628	6	false
21	103	3	10303	0	false	true	him	-11.3897	3	false
21	103	4	10304	184	false	false	in	-14.0752	2	false
21	103	5	10305	0	true	true	the	-15.2505	3	false
21	103	6	10306	228	false	false	stomach	-6.9422	7	false
21	103	7	10307	0	true	true	and	-14.4566	3	false
21	103	8	10308	172	false	false	Paul	-8.619	4	false
21	103	9	10309	172	true	false	groaned.		8	true
21	104	1	10401	0	true	true	Dexter	-5.2417	6	true
21	104	2	10402	224	false	false	opened	-8.5564	6	false
21	104	3	10403	0	true	true	his	-11.844	3	false
21	104	4	10404	132	false	false	letter	-9.1277	6	false
21	104	5	10405	124	true	false	and	-14.4566	3	false
21	104	6	10406	164	true	false	found	-10.533	5	false
21	104	7	10407	0	true	true	a	-14.4505	1	false
21	104	8	10408	184	false	false	photograph	-7.5868	10	false
21	104	9	10409	264	true	false	inside.		7	true
21	105	1	10501	0	true	true	Duncan	-6.5624	6	true
21	105	2	10502	248	false	false	took	-10.1113	4	false
21	105	3	10503	136	true	false	a	-14.4505	1	false
21	105	4	10504	132	true	false	breath	-7.7003	6	false
21	105	5	10505	0	true	true	and	-14.4566	3	false
21	105	6	10506	144	false	false	wanted	-10.1562	6	false
21	105	7	10507	0	true	true	to	-14.774	2	false
21	105	8	10508	172	false	false	be	-13.4218	2	false
21	105	9	10509	164	true	false	sick.		5	true
21	106	1	10601	244	true	false	Edward	-6.5695	6	true
21	106	2	10602	132	true	false	washed	-6.5862	6	false
21	106	3	10603	128	true	false	his	-11.844	3	false
21	106	4	10604	128	true	false	hands	-9.1519	5	false
21	106	5	10605	0	true	true	and	-14.4566	3	false
21	106	6	10606	212	false	false	flicked	-4.3175	7	false
21	106	7	10607	236	true	false	water	-10.037	5	false
21	106	8	10608	0	true	true	at	-12.8145	2	false
21	106	9	10609	312	false	false	Bob.		4	true
21	107	1	10701	0	true	true	She	-11.8451	3	true
21	107	2	10702	0	false	true	turned	-9.3124	6	false
21	107	3	10703	212	false	false	and	-14.4566	3	false
21	107	4	10704	116	true	false	saw	-9.6832	3	false
21	107	5	10705	0	true	true	him	-11.3897	3	false
21	107	6	10706	140	false	false	standing	-8.5648	8	false
21	107	7	10707	136	true	false	in	-14.0752	2	false
21	107	8	10708	0	true	true	her	-11.5145	3	false
21	107	9	10709	216	false	false	path.		5	true
21	108	1	10801	240	true	false	They	-13.0694	4	true
21	108	2	10802	136	true	false	turned	-9.3124	6	false
21	108	3	10803	148	true	false	round	-9.4351	5	false
21	108	4	10804	124	true	false	just	-12.2691	4	false
21	108	5	10805	0	true	true	as	-13.0774	2	false
21	108	6	10806	156	false	false	Frankie	-4.9628	7	false
21	108	7	10807	312	true	false	walked	-8.2802	6	false
21	108	8	10808	0	true	true	toward	-7.8571	6	false
21	108	9	10809	156	false	false	them.		5	true
21	109	1	10901	284	true	false	Underneath	-7.004	10	true
21	109	2	10902	136	true	false	the	-15.2505	3	false
21	109	3	10903	0	true	true	table	-9.1093	5	false
21	109	4	10904	144	false	false	her	-11.5145	3	false
21	109	5	10905	148	true	false	hand	-9.888	4	false
21	109	6	10906	248	true	false	was	-13.1952	3	false
21	109	7	10907	176	true	false	gripping	-5.4337	8	false
21	109	8	10908	0	true	true	the	-15.2505	3	false
21	109	9	10909	308	false	false	chair.		6	true
21	110	1	11001	0	true	true	Whether	-10.2247	7	true
21	110	2	11002	0	false	true	Peter	-8.2391	5	false
21	110	3	11003	224	false	false	heard	-9.7076	5	false
21	110	4	11004	156	true	false	him	-11.3897	3	false
21	110	5	11005	0	true	true	or	-12.5867	2	false
21	110	6	11006	212	false	false	not	-13.1591	3	false
21	110	7	11007	380	true	false	Gabriel	-5.3375	7	false
21	110	8	11008	276	true	false	didn't		6	true
21	110	9	11009	0	true	true	care.		5	true
21	111	1	11101	0	false	true	You	-13.8667	3	true
21	111	2	11102	188	false	false	give	-10.916	4	false
21	111	3	11103	0	true	true	me	-12.179	2	false
21	111	4	11104	200	false	false	a	-14.4505	1	false
21	111	5	11105	192	true	false	lead	-9.4545	4	false
21	111	6	11106	0	true	true	and	-14.4566	3	false
21	111	7	11107	88	false	false	I'll		4	true
21	111	8	11108	344	true	false	follow	-9.5445	6	false
21	111	9	11109	0	true	true	it.		3	true
21	112	1	11201	0	false	true	All	-12.7244	3	true
21	112	2	11202	28	false	true	the	-15.2505	3	false
21	112	3	11203	476	true	false	bowls	-5.8081	5	false
21	112	4	11204	148	true	false	from	-12.5416	4	false
21	112	5	11205	0	true	true	the	-15.2505	3	false
21	112	6	11206	184	false	false	empty	-8.2483	5	false
21	112	7	11207	328	true	false	tables	-7.6843	6	false
21	112	8	11208	0	true	true	are	-13.3822	3	false
21	112	9	11209	488	false	false	cleared	-7.2123	7	false
21	112	10	11210	0	true	true	up.		3	true
21	113	1	11301	0	false	true	His	-11.844	3	true
21	113	2	11302	0	false	true	dark	-8.6906	4	false
21	113	3	11303	544	false	false	hair	-8.4949	4	false
21	113	4	11304	0	true	true	was	-13.1952	3	false
21	113	5	11305	128	false	false	just	-12.2691	4	false
21	113	6	11306	152	true	false	visible	-7.7617	7	false
21	113	7	11307	0	true	true	under	-10.4326	5	false
21	113	8	11308	180	false	false	his	-11.844	3	false
21	113	9	11309	416	true	false	white	-9.4694	5	false
21	113	10	11310	0	true	true	hat.		4	true
21	114	1	11401	204	false	false	His	-11.844	3	true
21	114	2	11402	136	true	false	men	-9.6679	3	false
